genotype,group,rust_pct_pred,ram_pct_pred
9666,winter,5.907086776728931,0.22119186603777957
9834,winter,4.114574122192445,0.07890404995442611
9781,winter,2.17324003053158,0.047505431098443
41423,spring_2024,1.2640598047683378,32.704502336431354
9715,winter,1.364537204737476,0.5209706325801038
9626,winter,1.5733475965204569,0.2632786778603774
9774,winter,4.893823265086672,2.0854672678965978
9757,winter,0.9859181800259887,10.677211956510218
694076,spring_2025,0.4587450275888618,0.8020017964840241
9703,winter,5.155771718892991,0.8624838271955568
9804,winter,1.4570873162871512,3.070912347300193
9640,winter,6.607726959225528,0.268369908881701
9814,winter,3.6750928303317685,0.8838294705292691
9625,winter,5.7362668997498805,0.04297297917479364
9794,winter,4.290344958062685,3.322444346345463
742046,spring_2025,0.134306058872147,0.38781867887341853
9747,winter,0.6450981656619205,13.094536567793124
9734,winter,3.5428991610682177,0.6430696213108726
694062,spring_2025,0.20056265227281905,1.296253920394126
9797,winter,1.7815913711706124,1.3149020592419745
9671,winter,4.927622870318972,0.27648490541867715
9792,winter,2.8233227905456975,1.744027242767469
9688,winter,1.7627426683188765,0.23444857496902108
9643,winter,1.5582300769413502,0.2665656014318381
9653,winter,8.392002881155522,0.5931228347510701
41569,spring_2024,0.36788151265863145,16.848813851157452
9801,winter,4.64384900475126,0.19566290242981974
9705,winter,2.066145855215006,0.36904938274334814
694116,spring_2025,0.2767522100899747,1.6127765256116648
9628,winter,1.5254950625268846,0.35309663583389295
9845,winter,1.6136377088964742,1.0347453781346803
